date,spread_vs_net,spread_vs_net_lag_1d,spread_vs_net_rolling_mean_7d,spread_vs_net_rolling_std_7d,aave_rate_change_1d,compound_net_change_1d,tvl_ratio,aave_tvl_change_pct_1d,days_since_spike,day_of_week
2024-11-02,-2.4231500000000006,-2.767120000000001,-2.5172614285714294,1.226699108603084,-0.6853400000000001,-1.0293100000000006,3.898180106614426,0.2253606228755598,8.0,5
2024-11-03,1.2314900000000004,-2.4231500000000006,-2.2211685714285716,1.8101044459867324,0.09585000000000043,-3.5587900000000006,3.137860728437283,-0.10113037282656534,9.0,6
2024-11-04,1.64114,1.2314900000000004,-1.7066785714285717,2.3329287309976423,0.9314799999999996,0.52183,2.930792799091324,-0.10039011425367661,10.0,0
2024-11-05,4.95132,1.64114,-0.7158100000000002,3.4164848113911837,2.78735,-0.5228299999999999,2.735662702241393,-0.05112839892176879,11.0,1
2024-11-06,-2.3651300000000006,4.95132,-0.35958571428571456,3.019455235550814,-0.8662200000000002,6.45023,3.3796632531727737,0.023297700706739866,12.0,2
2024-11-07,-4.38917,-2.3651300000000006,-0.5886600000000002,3.2834711286381038,-2.9431899999999995,-0.9191500000000001,4.215328189924688,0.2828974241291773,13.0,3
2024-11-08,1.26282,-4.38917,-0.01295428571428576,3.189809990374853,0.08073999999999959,-5.571250000000001,3.149063253835192,-0.06301004588960724,14.0,4
2024-11-09,-0.5140000000000002,1.26282,0.25978142857142855,3.0268420475771336,-0.045079999999999565,1.7317400000000007,3.719815710166677,0.0664335234227007,15.0,5
2024-11-10,-3.107809999999999,-0.5140000000000002,-0.36011857142857134,3.232057113199105,0.10048000000000012,2.6942899999999987,3.6485206502450973,-0.09644611528541225,16.0,6
2024-11-11,-4.09683,-3.107809999999999,-1.1798285714285712,3.3648096563274223,2.4791799999999995,3.4682000000000004,3.9006743154223216,-0.04658012499096076,0.0,0
2024-11-12,-9.29595,-4.09683,-3.2151528571428574,3.346996009910547,-2.4690000000000003,2.7301199999999994,4.7202321670693275,0.08884264420968924,0.0,1
2024-11-13,-0.48214999999999897,-9.29595,-2.9461557142857138,3.498917529312252,7.26773,-1.5460700000000003,3.7301904215468,-0.1524574081816249,0.0,2
2024-11-14,-5.04563,-0.48214999999999897,-3.039935714285714,3.5524283359032807,-7.53311,-2.9696299999999987,5.264372002411955,0.5749393228610629,1.0,3
2024-11-15,-3.32836,-5.04563,-3.6958185714285707,3.007675959554309,-0.11465000000000014,-1.8319200000000002,5.676748715191742,0.1509911519032614,2.0,4
2024-11-16,-4.840780000000001,-3.32836,-4.31393,2.670493810471511,0.21553000000000022,1.7279500000000017,4.856065768902663,-0.19484720587223825,3.0,5
2024-11-17,-6.010409999999999,-4.840780000000001,-4.728587142857143,2.6773419114158346,-0.12405000000000044,1.0455799999999975,5.685828592109304,0.12734092377394002,0.0,6
2024-11-18,-1.5606399999999994,-6.010409999999999,-4.366274285714286,2.936177674885364,3.2795300000000003,-1.1702399999999997,3.6778636493490704,-0.32468673758355315,1.0,0
2024-11-19,6.8357399999999995,-1.5606399999999994,-2.0617471428571426,4.391930858121948,5.531269999999999,-2.8651099999999996,3.016845129913649,-0.10488005622774133,0.0,1
